produto,codigo,categoria,tipo_produto,preco_desconto,perc_desconto,avaliacao,qtd_avaliacoes,valor_total_vendas
"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 Watts)",B0BNLFQDG2,Home e Kitchen,Outros,55.739999999999995,58.0,3.7,4.0,222.95999999999998
"Prestige Pwg 07 Wet Grinder, 2L (Multicolor) With Coconut Scraper And Atta Kneader Attachments, 200 Watt",B082ZQ4479,Home e Kitchen,Outros,222.6,14.0,3.7,1662.0,369961.2
"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor With 3 Stainless Steel Jars For Dry Grinding, Wet Grinding And Making Chutney And 3 Polycarbonate Lids - Blue",B09Y358DZQ,Home e Kitchen,Outros,121.97999999999999,53.0,3.4,422.0,51475.56
"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",B09M3F4HGB,Home e Kitchen,Outros,569.6999999999999,50.0,4.2,79.0,45006.299999999996
Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) With Free Installation And Connection Pipes (White And Black),B07VZH6ZBB,Home e Kitchen,Outros,467.94,38.0,4.0,5160.0,2414570.4
"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel With Cool And Touch Body And Cordless Base, 1500 Watts, Auto Shut Off With Dry Boiling (Silver/Black)",B07F366Z51,Home e Kitchen,Outros,56.94,60.0,4.1,2311.0,131588.34
"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-Level Safety Shield, Stainless Steel Tank (White E Turquoise)",B077BTLQ67,Home e Kitchen,Outros,167.4,43.0,3.9,588.0,98431.2
Crompton Brio 1000-Watts Dry Iron With Weilburger Coating (Sky Blue And White),B07YSJ7FF1,Home e Kitchen,Outros,38.699999999999996,41.0,4.0,3271.0,126587.69999999998
"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",B07TXCY3YK,Home e Kitchen,Outros,134.2686,43.0,3.9,11004.0,1477491.6744
Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) With Free Standard Installation And Free Installation Pipes,B07TC9F7PN,Home e Kitchen,Outros,521.9399999999999,49.0,4.2,3195.0,1667598.2999999998
"Lg 1.5 Ton 5 Star Ai Dual Inverter Split Ac (Copper, Super Convertible 6-In-1 Cooling, Hd Filter With Anti-Virus Protection, 2022 Model, Ps-Q19Ynze, White)",B09NS5TKPN,Home e Kitchen,Outros,2579.4,43.0,4.3,3231.0,8334041.4
"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack Of 2), White",B00LP9RFSU,Home e Kitchen,Outros,49.5,0.0,4.0,3246.0,160677.0
Green Tales Heat Seal Mini Food Sealer-Impulse Machine For Sealing Plastic Bags Packaging,B0B7L86YCB,Home e Kitchen,Bolsa/Acessorio,9.66,46.0,2.6,24.0,231.84
Saleon Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack Of 1 - Only Charcoal Heater,B09VPH38JS,Home e Kitchen,Outros,41.82,54.0,3.8,144.0,6022.08
"Sujata Chutney Steel Jar, 400 Ml, (White), Stainless Steel",B01MUAUOCX,Home e Kitchen,Outros,41.28,8.0,4.5,2280.0,94118.40000000001
"Khaitan Avaante Ka-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",B09MB3DKG1,Home e Kitchen,Outros,131.94,45.0,3.5,340.0,44859.6
Kenstar 2400 Watts 9 Fins Oil Filled Radiator With Ptc Fan Heater (Black Gold),B08QHLXWV3,Home e Kitchen,Outros,411.0,43.0,3.9,144.0,59184.0
Nexoms Instant Heating Water Tap Wall Mounted With 3 Pin Indian Plug (16Amp),B07G147SZD,Home e Kitchen,Outros,161.94,29.0,4.0,727.0,117730.38
"Jialto Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine For Individual Belgian Waffles, Pan Cakes, Paninis Or Other Snacks - Aqua Blue",B09LH32678,Home e Kitchen,Outros,53.94,55.0,4.0,832.0,44878.08
"Candes Blowhot All In One Silent Blower Fan Room Heater (Abs Body, White, Brown) 2000 Watts",B09R1YFL6S,Home e Kitchen,Outros,65.39999999999999,64.0,3.5,57.0,3727.7999999999997
Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | Weight Machine For Gold | Electronic Weighing Machines For Jewellery 0.01G To 200G Small Weight Machine For Shop - Silver,B07Q4NJQC5,Home e Kitchen,Outros,17.7,51.0,4.0,1644.0,29098.8
"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer With Auto Shut Off And Boil Dry Protection Tech",B097RN7BBK,Home e Kitchen,Outros,28.74,76.0,3.4,1066.0,30636.84
Racold Pronto Pro 3Litres 3Kw Vertical Instant Water Heater (Geyser),B097MKZHNV,Home e Kitchen,Outros,176.94,39.0,4.2,7968.0,1409857.92
Esn 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),B07LG96SDB,Home e Kitchen,Outros,20.099999999999998,34.0,3.8,3195.0,64219.49999999999
"Pajaka® South Indian Filter Coffee Maker 200 Ml 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot Or Drip / Dripper Made Of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size For Home And Kitchen, Office, Cefe Traditional Item / Product | Used For Making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best Flavoured With Grounded Arabica Roasted Crushed Grind Coffee Beans",B08KS2KQTK,Home e Kitchen,Outros,17.58,41.0,4.1,1456.0,25596.479999999996
"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 Ml, Silver)",B095K14P86,Home e Kitchen,Outros,35.94,54.0,4.2,590.0,21204.6
Konvio Neer 10 Inch Spun Filter (Pp Spun) Cartridge Compatible For 10 Inch Pre-Filter Housing Of Water Purifier | Pack Of 4 Spun,B08K36NZSV,Home e Kitchen,Outros,29.939999999999998,50.0,4.3,1436.0,42993.84
"Havells Glydo 1000 Watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob E 2 Years Warranty. (Charcoal Blue)",B07LDPLSZC,Home e Kitchen,Outros,50.94,29.0,4.2,4184.0,213132.96
"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 Ml",B07F1T31ZZ,Home e Kitchen,Outros,14.94,38.0,4.1,693.0,10353.42
Ionix Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap Filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack Of 1,B0BNDRK886,Home e Kitchen,Outros,11.1,69.0,3.9,1306.0,14496.6
"Knyuc Mart Mini Electric Handy Room Heater Compact Plug-In, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",B09ZVJXN5L,Home e Kitchen,Outros,46.68,22.0,3.3,8.0,373.44
Inkulture Stainless_Steel Measuring Cups E Spoon Combo For Dry Or Liquid/Kitchen Gadgets For Cooking E Baking Cakes/Measuring Cup Set Combo With Handles (Set Of 4 Cups E 4 Spoons),B08JKPVDKL,Home e Kitchen,Outros,16.74,60.0,4.3,2326.0,38937.24
"Macmillan Aquafresh 5 Micron Ps-05 10"" In Pp Spun Filter Candle Set For All Type Ro Water Purifier 10 Inch (4)",B09JFR8H3Q,Home e Kitchen,Outros,12.9,86.0,3.9,1004.0,12951.6
"Havells D'Zire 1000 Watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob E 2 Years Warranty. (Mint)",B07LDN9Q2P,Home e Kitchen,Outros,53.339999999999996,31.0,4.3,6400.0,341376.0
Te™ Instant Electric Heating Hot And Cold Water Geyser Tap Water With Digital Display (White),B08T8KWNQ9,Home e Kitchen,Outros,86.94,71.0,3.6,63.0,5477.22
"Zigma Winotek Winotek Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made Of First Class Abs Plastic, Automatic Reset Model, Ae10-3 W (Yellow)",B07Y1RCCW5,Home e Kitchen,Outros,71.39999999999999,53.0,3.8,1181.0,84323.4
Kent 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water With Balanced Ph Levels 8.0 To 9.5 | Solves Acidity Issue | Equipped With Carbon And Sediment Filter - Grey,B0762HXMTF,Home e Kitchen,Outros,107.94,8.0,3.9,1888.0,203790.72
"Sujata Dynamix Dx Mixer Grinder, 900W, 3 Jars (White)",B00K57MR22,Home e Kitchen,Outros,367.2,28.0,4.6,6550.0,2405160.0
Lifelong Llmg74 750 Watt Mixer Grinder With 3 Jars (White And Grey),B07TTSS5MP,Home e Kitchen,Outros,107.94,45.0,3.8,1846.0,199257.24
"Ttk Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200Ml, 1000Ml, 500Ml) (Red)",B09ZDVL7L8,Home e Kitchen,Outros,131.94,44.0,3.9,1085.0,143154.9
"Agaro Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up To 600 Gms Raw Rice, Ss Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, Led Display, Black",B09XHXXCFH,Home e Kitchen,Outros,221.1,33.0,4.1,290.0,64119.0
Vapja® Portable Mini Juicer Cup Blender USB Rechargeable With 4 Blades For Shakes And Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (Bottle),B0BL3R4RGS,Home e Kitchen,Outros,38.94,35.0,3.6,4.0,155.76
"Philips Hd6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 Liter",B07P1BR7L8,Home e Kitchen,Outros,515.9399999999999,4.0,4.4,9734.0,5022159.959999999
"Usha Ei 3710 Heavy Weight 1000-Watt Dry Iron With Golden American Heritage Soleplate, 1.75 Kg(White)",B078WB1VWJ,Home e Kitchen,Outros,66.6,31.0,4.3,4022.0,267865.19999999995
Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. For Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | With Installation Kit (With Mcb),B0BP89YBC1,Home e Kitchen,Outros,89.94,57.0,4.7,2591.0,233034.54
Themisto Th-Ws20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),B09W9V2PXG,Home e Kitchen,Outros,45.54,62.0,4.3,532.0,24227.28
"Fya Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum E Air Blower 2-In-1, Mini Portable Car Vacuum Cleaner With Powerful Suction, USB Rechargeable Vacuum For Pet Hair, Home And Car",B09XTQFFCG,Home e Kitchen,Outros,160.14,17.0,3.9,260.0,41636.399999999994
"Lifelong Llsm120G Sandwich Griller , Classic Pro 750 W Sandwich Maker With 4 Slice Non-Stick Fixed Plates For Sandwiches At Home With 1 Year Warranty (Black)",B08LVVTGZK,Home e Kitchen,Outros,55.739999999999995,29.0,3.9,1672.0,93197.27999999998
"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material E Durable Handles|Netted Lightweight Laundry Bag, Size 36 X 36 X 58, Capicity 30 Ltr (Pink)",B07J2BQZD6,Home e Kitchen,Bolsa/Acessorio,11.94,50.0,3.7,7945.0,94863.3
"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set Of 5 Rolls 150 Sheets, 30 Sheets Each Roll Lint Roller Remover For Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust E Dirt",B07HK53XM4,Home e Kitchen,Outros,16.74,53.0,3.5,1367.0,22883.579999999998
"T Topline 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake Maker , Beater Cream Mix, Food Blender, Beater For Whipping Cream Beater For Cake With 7 -Speed With Spatula And Oil Brush",B08RDWBYCQ,Home e Kitchen,Outros,32.94,45.0,4.0,1313.0,43250.219999999994
Empty Mist Trigger Plastic Spray Bottle For Multi Use 200Ml Pack Of 2,B09FHHTL8L,Home e Kitchen,Outros,5.1,57.0,4.1,212.0,1081.1999999999998
Lonaxa Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit E Vegetable Juice Blender/Grinder For Home And Office Use (Multicolor)…,B0BHNHMR3H,Home e Kitchen,Outros,29.939999999999998,62.0,3.9,65.0,1946.1
"Sujata Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",B07D8VBYB4,Home e Kitchen,Outros,351.9,25.0,4.4,2737.0,963150.2999999999
"Agaro Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",B0B3TBY2YX,Home e Kitchen,Outros,75.6,45.0,4.3,55.0,4158.0
"Cafe Jei French Press Coffee And Tea Maker 600Ml With 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600Ml)",B088WCFPQF,Home e Kitchen,Outros,65.94,27.0,4.5,1065.0,70226.09999999999
Borosil Prime Grill Sandwich Maker (Grey),B07JZSG42Y,Home e Kitchen,Outros,115.67999999999999,26.0,4.0,2377.0,274971.36
"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater With Special Metal Body Anti Rust Coating With Installation Kit, 2Kw Geyser (Ivory)",B08YRMBK9R,Home e Kitchen,Outros,194.94,48.0,3.9,2569.0,500800.86
"Prestige Psmfb 800 Watt Sandwich Toaster With Fixed Plates, Black",B00935MGHS,Home e Kitchen,Outros,71.94,33.0,4.2,5967.0,429265.98
Ibell Mpk120L Premium Stainless Steel Multi Purpose Kettle/Cooker With Inner Pot 1.2 Litre (Silver),B07B5XJ572,Home e Kitchen,Outros,87.36,54.0,4.1,1776.0,155151.36
Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder With 3 Jars (Black/Silver),B086199CWG,Home e Kitchen,Outros,200.94,30.0,3.7,4200.0,843948.0
"Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts And Pressure 120 Bar For Cleaning Car, Bike E Home",B0BBWJFK5C,Home e Kitchen,Outros,293.94,46.0,4.1,297.0,87300.18
"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel Body | Boiler For Water, Silver",B07GLS2563,Home e Kitchen,Outros,71.94,37.0,4.2,3858.0,277544.52
"Agaro Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey",B09P182Z2H,Home e Kitchen,Outros,197.4,43.0,4.3,168.0,33163.200000000004
Wolpin 1 Lint Roller With 60 Sheets Remove Clothes Lint Dog Hair Dust (19 X 13 Cm) Orange,B0B59K1C8F,Home e Kitchen,Outros,10.74,78.0,3.6,101.0,1084.74
Abode Kitchen Essential Measuring Cup E Spoon For Spices | For Cooking And Baking Cake | Multipurpose Tablespoon Cups With Ring Holder | (Black),B06Y36JKC3,Home e Kitchen,Outros,8.94,50.0,4.1,4074.0,36421.56
"Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)",B075S9FVRY,Home e Kitchen,Outros,329.4,24.0,4.5,1408.0,463795.19999999995
"Cardex Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite Lcd Display For Measuring Food, Cake, Vegetable, Fruit (Kitchen Scale)",B08SJVD8QD,Home e Kitchen,Outros,22.74,3.0,4.2,3739.0,85024.86
"V-Guard Zenora Ro+Uf+Mb Water Purifier | Suitable For Water With Tds Up To 2000 Ppm | 8 Stage Purification With World-Class Ro Membrane And Advanced Uf Membrane | Free Pan India Installation E 1-Year Comprehensive Warranty | 7 Litre, Black",B07FJNNZCJ,Home e Kitchen,Outros,521.9399999999999,33.0,4.3,5891.0,3074748.5399999996
"Bajaj Rex Dlx 750 W 4 Jars Mixer Grinder, White And Blue",B09MFR93KS,Home e Kitchen,Outros,182.5002,49.0,4.0,777.0,141802.65540000002
Kent 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters E Dough Hooks | Turbo Function,B07Y5FDPKV,Home e Kitchen,Outros,104.7,27.0,4.2,14160.0,1482552.0
Prestige Pic 15.0+ 1900-Watt Induction Cooktop (Black),B0756KCV5K,Home e Kitchen,Outros,190.79999999999998,40.0,4.2,6919.0,1320145.2
"Aqua D Pure Active Copper 12-L Ro+Uv Water Filter Purifier For Home, Kitchen Fully Automatic Uf+Tds Controller",B0BJ6P3LSK,Home e Kitchen,Controle,299.94,80.0,4.5,287.0,86082.78
"Prettykrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid For Home, Cloth Storage,(Single) Jute Grey",B09HS1NDRQ,Home e Kitchen,Bolsa/Acessorio,23.4,51.0,3.8,287.0,6715.799999999999
Libra Roti Maker Electric Automatic | Chapati Maker Electric Automatic | Roti Maker Machine With 900 Watts For Making Roti/Chapati/Parathas - Stainless Steel,B018SJJ0GE,Home e Kitchen,Outros,119.94,33.0,4.4,388.0,46536.72
"Glen 3 In 1 Electric Multi Cooker - Steam, Cook E Egg Boiler With 350 W (Sa 3035Mc) - 350 Watts",B09FPP3R1D,Home e Kitchen,Outros,97.44,35.0,4.1,827.0,80582.88
Dynore Stainless Steel Set Of 4 Measuring Cup And 4 Measuring Spoon,B01F7B2JCI,Home e Kitchen,Outros,11.04,59.0,4.2,4971.0,54879.84
"Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver For Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes And Furniture Best Remover For Fabrics Portable Lint Shavers (White Orange)",B09NNZ1GF7,Home e Kitchen,Outros,26.7,55.0,4.3,229.0,6114.3
Monitor Ac Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,B01CS4A5V4,Home e Kitchen,Outros,41.94,59.0,4.1,3524.0,147796.56
"Ibell Induction Cooktop, 2000W With Auto Shut Off And Overheat Protection, Bis Certified, Black",B0BL11S5QK,Home e Kitchen,Outros,96.06,59.0,4.2,156.0,14985.36
Kent Powp-Sediment Filter 10'' Thread Wcap,B09BL2KHQW,Home e Kitchen,Outros,13.86,11.0,4.1,490.0,6791.4
Lacopine Mini Pocket Size Lint Roller (White),B081RLM75M,Home e Kitchen,Outros,22.14,38.0,3.9,82.0,1815.48
"Ibell Sek170Bm Premium Electric Kettle, 1.7 Litre, Stainless Steel With Coating,1500W Auto Cut-Off, Silver With Black",B07SYYVP69,Home e Kitchen,Outros,48.54,59.0,3.9,710.0,34463.4
Activa Easy Mix Nutri Mixer Grinder 500 Watt | Long Lasting Shock Proof Abs Body | Heavy Duty Motor With Nano - Grinding Technology,B0BDZWMGZ1,Home e Kitchen,Outros,71.94,60.0,3.8,133.0,9568.02
"Sujata Dynamix, Mixer Grinder, 900 Watts, 3 Jars (White)",B078JT7LTD,Home e Kitchen,Outros,367.2,24.0,4.6,2751.0,1010167.2
"Wipro Vesta 1380W Cordless Steam Iron Quick Heat Up With 20Gm/ Min Steam Burst, Scratch Resistant Ceramic Soleplate ,Vertical And Horizontal Ironing, Steam Burst Of Upto .8G/ Shot",B09WF4Q7B3,Home e Kitchen,Outros,107.94,31.0,3.6,771.0,83221.74
"Mi Robot Vacuum-Mop P, Best-In-Class Laser Navigation In 10-20K Inr Price Band, Intelligent Mapping, Robotic Floor Cleaner With 2 In 1 Mopping And Vacuum, App Control (Wifi, Alexa,Ga), Strong Suction",B092R48XXB,Home e Kitchen,Rede,1139.94,37.0,4.1,2536.0,2890887.8400000003
Havells Ventil Air Dx 200Mm Exhaust Fan (White),B00KIDSU8S,Home e Kitchen,Outros,119.94,15.0,4.2,7801.0,935651.94
"Agaro Royal Stand 1000W Mixer With 5L Ss Bowl And 8 Speed Setting, Includes Whisking Cone, Mixing Beater E Dough Hook, And Splash Guard, 2 Years Warranty, (Black), Medium (33554)",B0977CGNJJ,Home e Kitchen,Outros,359.94,48.0,4.3,534.0,192207.96
Crompton Highspeed Markle Prime 1200 Mm (48 Inch) Anti-Dust Ceiling Fan With Energy Efficient 55W Motor (Burgundy),B08WWKM5HQ,Home e Kitchen,Outros,155.94,46.0,3.9,898.0,140034.12
"Lifelong Llwm105 750-Watt Belgian Waffle Maker For Home| Makes 2 Square Shape Waffles| Non-Stick Plates| Easy To Use With Indicator Lights (1 Year Warranty, Black)",B015GX9Y0W,Home e Kitchen,Outros,71.94,50.0,3.9,1202.0,86471.87999999999
"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print With Handles|Foldable Bin E 45 Liter Capicity|Size 37 X 37 X 49, Pack Of 1(Black E White)- Ctktc044992",B089BDBDGM,Home e Kitchen,Bolsa/Acessorio,13.139999999999999,12.0,4.0,1108.0,14559.119999999999
"Portable, Handy Compact Plug-In Portable Digital Electric Heater Fan Wall-Outlet Handy Air Warmer Blower Adjustable Timer Digital Display Heater For Home/Office/Camper (Black, 400 Watts)",B0BPBG712X,Home e Kitchen,Outros,47.94,33.0,4.4,17.0,814.98
"Karcher Wd3 Eu Wet And Dry Vacuum Cleaner, 1000 Watts Powerful Suction, 17 L Capacity, Blower Function, Easy Filter Removal For Home And Garden Cleaning  (Yellow/Black)",B00JBNZPFM,Home e Kitchen,Outros,371.94,44.0,4.2,10429.0,3878962.26
"Inalsa Air Fryer Digital 4L Nutri Fry - 1400W With Smart Aircrisp Technology| 8-Preset Menu, Touch Control E Digital Display|Variable Temperature E Timer Control|Free Recipe Book|2 Yr Warranty (Black)",B08N6P8G5K,Home e Kitchen,Outros,407.4,38.0,4.5,3192.0,1300420.7999999998
"Amazonbasics High Speed 55 Watt Oscillating Pedestal Fan, 400Mm Sweep Length, White (Without Remote)",B07NPBG1B4,Home e Kitchen,Outros,118.97039999999998,40.0,4.1,5873.0,698713.1591999999
Eco Crystal J 5 Inch Cartridge (Pack Of 2),B01MRARGBW,Home e Kitchen,Outros,11.94,50.0,4.1,1379.0,16465.26
"Borosil Rio 1.5 L Electric Kettle, Stainless Steel Inner Body, Boil Water For Tea, Coffee, Soup, Silver",B07VZYMQNZ,Home e Kitchen,Outros,70.8,18.0,4.2,1527.0,108111.59999999999
Havells Ambrose 1200Mm Ceiling Fan (Pearl White Wood),B01L7C4IU2,Home e Kitchen,Outros,131.94,28.0,4.2,2686.0,354390.83999999997
"Philips Drip Coffee Maker Hd7432/20, 0.6 L, Ideal For 2-7 Cups, Black, Medium",B09H7JDJCW,Home e Kitchen,Outros,179.94,17.0,4.0,178.0,32029.32
"Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags For Excel, Ace, 300, Jet Models - Set Of 10",B07F6GXNPB,Home e Kitchen,Bolsa/Acessorio,15.18,49.0,4.3,2664.0,40439.52
"Larrito Wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier With Colorful Change For Car, Office, Babies, Humidifiers For Home, Air Humidifier For Room (Wooden Humidifire-A)",B0B97D658R,Home e Kitchen,Outros,29.939999999999998,38.0,3.6,212.0,6347.28
Hilton Quartz Heater 400/800-Watt Isi 2 Rods Multi Mode Heater Long Lasting Quick Heating Extremely Warm (Grey),B09NFSHCWN,Home e Kitchen,Outros,68.94,39.0,3.5,24.0,1654.56
Syska Sdi-07 1000 W Stellar With Golden American Heritage Soleplate Dry Iron (Blue),B076VQS87V,Home e Kitchen,Outros,27.419999999999998,43.0,4.3,1868.0,51220.56
"Ikea Milk Frother For Your Milk, Coffee,(Cold And Hot Drinks), Black",B09LMMFW3S,Home e Kitchen,Outros,13.74,43.0,3.6,451.0,6196.74
Ionix Tap Filter Multilayer | Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water Clean Purifier Filter Cartridge Five Layer Water Filter-Pack Of 1,B0BBLHTRM9,Home e Kitchen,Outros,11.94,72.0,2.9,159.0,1898.4599999999998
"Kitchengenix'S Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine For Individual Belgian Waffles, Pan Cakes, Paninis Or Other Snacks (Red)",B0BJYSCWFQ,Home e Kitchen,Outros,53.94,55.0,4.2,39.0,2103.66
"Bajaj Hm-01 Powerful 250W Hand Mixer, Black",B0187F2IOK,Home e Kitchen,Outros,89.94,32.0,4.4,6531.0,587398.14
"Knowza Electric Handheld Milk Wand Mixer Frother For Latte Coffee Hot Milk, Milk Frother For Coffee, Egg Beater, Hand Blender, Coffee Beater (Black Coffee Beater)",B0B8CB7MHW,Home e Kitchen,Outros,25.56,57.0,4.1,222.0,5674.32
